object_id,mjd,passband,flux,flux_err,detected
1227,59930.1607,5,-1.685146,5.876512,0
1227,59933.1249,2,-1.236009,0.720329,0
1227,59933.1325,1,1.765129,0.722675,0
1227,59933.1401,3,-1.420433,1.410431,0
1227,59933.1511,4,1.136397,2.168032,0
1227,59933.1620,5,-4.986069,5.967222,0
1227,59934.0638,0,-0.854155,1.158212,0
1227,59935.0646,0,0.724029,1.150723,0
1227,59936.0642,0,-2.819204,1.529589,0
1227,59937.0650,0,-1.890650,1.652701,0
1227,59938.0647,0,0.601344,2.023288,0
1227,59939.0650,0,1.508438,2.223162,0
1227,60165.3032,2,0.563507,1.215710,0
1227,60165.3109,1,-0.756028,1.363862,0
1227,60165.3186,3,2.076990,1.639242,0
1227,60165.3295,4,-0.195150,2.260582,0
1227,60165.3405,5,-3.404608,5.361602,0
1227,60168.2892,2,0.516870,0.861452,0
1227,60168.2970,1,-0.566760,0.810794,0
1227,60168.3047,3,-0.544851,1.439487,0
1227,60168.3157,4,0.155136,2.301459,0
1227,60168.3267,5,1.071293,5.394536,0
1227,60176.2820,0,-2.608207,2.378655,0
1227,60177.2726,0,-0.847319,2.789983,0
1227,60181.4088,2,0.805118,0.948421,0
1227,60181.4164,1,0.767066,1.280565,0
1227,60181.4232,3,-2.576214,3.313264,0
1227,60183.2660,2,0.530946,1.932208,0
1227,60183.2736,1,0.909996,2.955258,0
1227,60183.2812,3,-1.355195,2.623736,0
1227,60183.2922,4,1.950866,3.162436,0
1227,60183.3031,5,5.663913,6.644280,0
1227,60195.2812,2,1.183835,0.957780,0
1227,60195.2888,1,0.426106,1.039951,0
1227,60195.2964,3,-1.944474,1.736899,0
1227,60195.3073,4,5.010902,2.548597,0
1227,60195.3183,5,-2.136625,6.723936,0
1227,60198.2690,0,-2.915973,2.183467,0
1227,60199.2186,0,2.171048,2.189237,0
1227,60200.2139,0,-2.653349,2.605196,0
1227,60201.2072,0,2.411383,2.526962,0
1227,60202.2089,0,4.234806,2.526754,0
1227,60209.1811,2,0.817835,1.583910,0
1227,60209.1888,1,-0.354489,1.427541,0
1227,60209.1965,3,1.292876,1.935149,0
1227,60209.2075,4,-1.272490,3.083222,0
1227,60209.2184,5,5.262476,7.130127,0
1227,60212.1675,2,-0.470530,1.952176,0
1227,60212.1753,1,-1.734194,2.770231,0
1227,60212.1830,3,2.379178,2.380199,0
1227,60212.1941,4,2.077448,2.783068,0
1227,60212.2050,5,3.138041,6.164081,0
1227,60223.2416,2,-2.042331,1.201247,0
1227,60223.2493,1,-0.375670,1.257764,0
1227,60223.2569,3,-3.693207,1.757953,0
1227,60223.2678,4,-5.959799,2.669035,0
1227,60223.2788,5,3.268739,6.278236,0
1227,60226.3337,2,2.188657,0.969968,0
1227,60226.3413,1,0.503627,0.965630,0
1227,60226.3489,3,0.621886,1.900110,0
1227,60226.3599,4,0.326195,3.239762,0
1227,60226.3708,5,17.768314,8.499101,0
1227,60238.3197,2,2.295604,1.077480,0
1227,60238.3273,1,-0.122939,1.172044,0
1227,60238.3349,3,-0.588506,2.262093,0
1227,60238.3459,4,2.775689,3.971968,0
1227,60238.3568,5,2.402295,11.554160,0
1227,60241.0870,2,1.043275,2.016042,0
1227,60241.0948,1,1.213343,3.086591,0
1227,60241.1025,3,-2.532494,2.523672,0
1227,60241.1136,4,-0.372706,3.089746,0
1227,60241.1245,5,-2.283836,6.419599,0
1227,60250.1708,2,-0.442883,2.118289,0
1227,60250.1957,1,-1.639783,2.828397,0
1227,60250.2034,3,2.190530,2.995642,0
1227,60250.2143,4,3.839657,4.113344,0
1227,60250.2253,5,0.091422,8.304183,0
1227,60261.1296,0,0.872759,2.097656,0
1227,60262.0550,0,-1.830133,2.320789,0
1227,60263.0556,0,-2.159413,1.983648,0
1227,60264.0559,0,0.168951,2.197995,0
1227,60265.0780,0,-1.967382,2.423904,0
1227,60268.0449,2,1.247441,1.422807,0
1227,60268.0525,1,1.263735,1.866507,0
1227,60268.0601,3,0.396506,2.219338,0
1227,60268.0711,4,3.324965,2.917656,0
1227,60268.0820,5,-5.456620,7.168273,0
1227,60278.0993,2,-0.114390,1.660473,0
1227,60278.1069,1,-0.802840,2.290437,0
1227,60278.1145,3,0.273749,2.255171,0
1227,60278.1255,4,-4.941424,3.220557,0
1227,60278.1364,5,7.902805,8.015254,0
1227,60281.1023,2,-0.377183,0.824231,0
1227,60281.1099,1,-1.127302,0.815216,0
1227,60281.1175,3,-1.045289,1.499872,0
1227,60281.1285,4,13.652751,2.235591,1
1227,60281.1394,5,-2.163231,5.712868,0
1227,60284.1027,2,1.044740,0.863094,0
1227,60284.1104,1,-0.519238,0.782938,0
1227,60284.1180,3,-0.540439,1.310933,0
1227,60284.1289,4,0.350834,1.978317,0
1227,60284.1399,5,-2.432544,5.054069,0
1227,60287.1047,2,0.621440,1.270326,0
1227,60287.1123,1,0.143549,1.101902,0
1227,60287.1200,3,-1.279879,1.899285,0
1227,60287.1309,4,-2.615680,3.133462,0
1227,60287.1418,5,9.858166,7.431057,0
1227,60290.0761,0,0.732836,1.938722,0
1227,60291.0689,0,8.363567,1.725035,0
1227,60292.0699,0,4.303084,1.897633,0
1227,60293.0699,0,-0.921309,1.578424,0
1227,60294.0708,0,-3.303759,1.406164,0
1227,60532.3019,2,0.313297,1.047105,0
1227,60532.3097,1,0.626798,0.973875,0
1227,60532.3173,3,3.990337,1.662861,0
1227,60532.3282,4,3.476289,2.498269,0
1227,60532.3392,5,5.581945,5.943737,0
1227,60535.2802,2,-2.793446,1.424626,0
1227,60535.2879,1,-0.819583,1.354497,0
1227,60535.2957,3,-1.884589,2.175949,0
1227,60535.3068,4,6.757208,3.189003,0
1227,60535.3177,5,9.146732,7.574293,0
1227,60538.2826,2,2.940407,1.865027,0
1227,60538.2903,1,0.355830,2.694129,0
1227,60538.2980,3,0.945753,2.015346,0
1227,60538.3089,4,-0.454726,2.519449,0
1227,60538.3199,5,-2.183497,5.557569,0
1227,60554.2651,0,-0.310916,2.269033,0
1227,60555.2411,0,-3.244644,2.044518,0
1227,60556.2370,0,2.330489,2.564763,0
1227,60557.2322,0,-2.672290,1.844601,0
1227,60558.2332,0,2.981752,2.527288,0
1227,60559.2274,0,-1.916995,2.219749,0
1227,60560.2268,0,1.795550,3.109235,0
1227,60567.3291,2,-2.063892,0.955662,0
1227,60567.3368,1,-0.011734,1.060553,0
1227,60567.3444,3,1.756950,1.383713,0
1227,60567.3553,4,1.009171,1.936040,0
1227,60567.3663,5,-4.906857,4.890918,0
1227,60580.1736,2,-2.066155,1.468431,0
1227,60580.1813,1,-0.366169,1.408767,0
1227,60580.1889,3,-0.312435,2.280894,0
1227,60580.1999,4,3.026353,3.358435,0
1227,60580.2108,5,-9.405465,8.018120,0
1227,60582.1681,0,-3.818113,2.417085,0
1227,60583.1640,0,3.173702,3.018804,0
1227,60584.1591,0,-1.776015,2.354846,0
1227,60585.1601,0,-0.247639,1.888554,0
1227,60586.1564,0,-0.079926,1.838538,0
1227,60587.1540,0,3.450240,2.161196,0
1227,60588.1461,0,3.140173,1.817299,0
1227,60593.1209,2,-1.447480,1.166472,0
1227,60593.1287,1,-2.582174,1.319356,0
1227,60593.1365,3,0.725916,1.656582,0
1227,60593.1476,4,0.288278,2.395002,0
1227,60593.1585,5,-1.947488,5.654294,0
1227,60596.1351,2,-0.707850,2.485458,0
1227,60596.1427,1,-0.896085,3.536577,0
1227,60596.1504,3,-0.918099,2.719558,0
1227,60596.1613,4,-8.176320,3.381947,0
1227,60596.1723,5,-7.029874,7.582650,0
1227,60605.0908,2,0.001132,0.995911,0
1227,60605.0986,1,0.399804,0.934557,0
1227,60605.1063,3,1.582443,1.580536,0
1227,60605.1174,4,2.916219,2.372608,0
1227,60605.1283,5,3.786465,5.685150,0
1227,60608.0836,2,1.002259,0.907598,0
1227,60608.0913,1,-0.025694,0.841696,0
1227,60608.0991,3,1.453850,1.460819,0
1227,60608.1101,4,1.652488,2.200786,0
1227,60608.1211,5,2.868148,5.251172,0
1227,60611.0756,2,0.440392,0.797104,0
1227,60611.0833,1,2.011737,0.728360,0
1227,60611.0911,3,-0.531123,1.319359,0
1227,60611.1021,4,-2.835227,2.010414,0
1227,60611.1130,5,0.318111,4.816656,0
1227,60612.0813,0,-0.435575,1.462087,0
1227,60613.0818,0,0.636147,1.546902,0
1227,60614.0803,0,0.320979,1.762566,0
1227,60615.0761,0,3.849435,2.025527,0
1227,60616.0769,0,71.678154,2.397396,1
1227,60617.0737,0,0.469176,1.587240,0
1227,60620.1444,0,0.725918,1.733338,0
1227,60621.2673,2,0.698429,0.963847,0
1227,60621.2749,1,-0.576086,0.964480,0
1227,60621.2825,3,2.297950,1.761142,0
1227,60621.2934,4,1.940124,2.927483,0
1227,60621.3044,5,2.318265,7.930841,0
1227,60624.1290,2,-1.757302,1.207249,0
1227,60624.1366,1,2.138653,1.580653,0
1227,60624.1442,3,-1.831493,1.612045,0
1227,60624.1551,4,1.452281,2.249054,0
1227,60624.1661,5,-1.590106,5.329100,0
1227,60633.0541,2,-0.710070,1.108374,0
1227,60633.0617,1,0.256881,1.075364,0
1227,60633.0693,3,0.142298,1.783418,0
1227,60633.0803,4,-0.901876,2.678670,0
1227,60633.0912,5,-6.098270,6.452019,0
1227,60636.0482,2,0.873256,1.049356,0
1227,60636.0558,1,-0.322700,1.011579,0
1227,60636.0635,3,1.210000,1.702187,0
1227,60636.0744,4,0.220998,2.570904,0
1227,60636.0854,5,-1.772669,6.181801,0
1227,60640.0972,2,-1.517248,0.893255,0
1227,60640.1049,1,2.537222,0.871381,0
1227,60640.1125,3,-1.526901,1.516222,0
1227,60640.1234,4,1.230913,2.348304,0
1227,60640.1344,5,-4.845035,5.798510,0
1227,60642.0643,0,-1.920539,2.091038,0
1227,60643.0521,0,1.522432,1.699027,0
1227,60644.0621,0,-3.075429,1.676831,0
1227,60645.0625,0,-2.151694,1.780822,0
1227,60646.0636,0,0.539368,1.807326,0
1227,60647.0635,0,1.374306,1.996547,0
1227,60648.0642,0,0.783807,1.470064,0
1227,60652.1289,2,-0.523177,0.960675,0
1227,60652.1365,1,1.434869,1.135712,0
1227,60652.1441,3,-0.090504,1.506348,0
1227,60652.1550,4,-1.444932,2.275647,0
1227,60652.1660,5,3.403540,5.749425,0
1598,59750.4229,2,-2.214281,1.513487,0
1598,59750.4306,1,-2.499227,2.121293,0
1598,59750.4383,3,1.966068,2.312131,0
1598,59750.4450,4,1.663790,10.354021,0
1598,59752.4070,2,2.035150,1.071538,0
1598,59752.4147,1,0.716825,1.115990,0
1598,59752.4224,3,-1.967836,1.467048,0
1598,59752.4334,4,1.082826,2.356155,0
1598,59752.4435,5,-11.553727,9.502993,0
1598,59767.2968,2,0.249740,0.886150,0
1598,59767.3045,1,1.006446,0.767559,0
1598,59767.3122,3,0.228479,1.342714,0
1598,59767.3233,4,0.546516,2.147071,0
1598,59767.3343,5,2.717026,5.000907,0
1598,59770.2179,2,4.518223,2.046901,0
1598,59770.2256,1,1.640788,2.780689,0
1598,59770.2334,3,-0.797802,2.150165,0
1598,59770.2445,4,2.654638,2.676643,0
1598,59770.2557,5,1.327519,6.297017,0
1598,59779.3188,2,0.807510,2.331613,0
1598,59779.3265,1,0.820905,2.829306,0
1598,59779.3342,3,-1.434496,2.257986,0
1598,59779.3452,4,-2.937319,2.979144,0
1598,59779.3562,5,-4.247611,7.099228,0
1598,59782.1897,2,0.567132,1.452374,0
1598,59782.1974,1,1.212051,1.394092,0
1598,59782.2051,3,2.506261,2.350477,0
1598,59782.2162,4,4.566792,3.103772,0
1598,59782.2274,5,11.652338,7.583086,0
1598,59797.2861,2,1.198143,1.067255,0
1598,59797.2938,1,0.635282,1.107971,0
1598,59797.3015,3,-1.292431,1.927262,0
1598,59797.3126,4,4.856758,2.800105,0
1598,59797.3237,5,12.903332,6.993192,0
1598,59800.3168,2,-0.232996,2.293747,0
1598,59800.3244,1,1.672187,3.343823,0
1598,59800.3320,3,3.582108,2.651737,0
1598,59800.3429,4,-4.698443,3.058231,0
1598,59800.3539,5,-9.504088,6.548629,0
1598,59807.1738,2,0.907315,1.612580,0
1598,59807.1815,1,1.801349,2.082912,0
1598,59807.1892,3,1.933996,1.732051,0
1598,59807.2003,4,2.386577,2.197758,0
1598,59807.2114,5,-5.098150,5.091556,0
1598,59810.1045,2,-1.610908,1.031978,0
1598,59810.1122,1,1.058505,0.997035,0
1598,59810.1200,3,-1.427678,1.774772,0
1598,59810.1311,4,-0.332451,2.733366,0
1598,59810.1422,5,2.546001,6.565181,0
1598,59813.1044,2,1.577847,0.987779,0
1598,59813.1122,1,0.293954,0.958028,0
1598,59813.1199,3,-0.896518,1.571452,0
1598,59813.1310,4,3.603900,2.590606,0
1598,59813.1422,5,-1.218086,5.912008,0
1598,59819.1532,0,-1.827280,1.926214,0
1598,59820.1047,0,-0.179342,1.870034,0
1598,59821.1026,0,-1.735610,2.688962,0
1598,59822.1105,0,-7.049055,3.177760,0
1598,59823.1505,0,1.853934,2.970580,0
1598,59835.0600,2,-1.899428,1.663961,0
1598,59835.0678,1,2.208746,2.487930,0
1598,59835.0755,3,3.041772,2.262001,0
1598,59835.0866,4,5.578197,2.782123,0
1598,59835.0978,5,-0.157588,5.853082,0
1598,59839.0306,2,-0.513460,1.186145,0
1598,59839.0384,1,0.987708,1.149559,0
1598,59839.0461,3,-1.668221,1.596258,0
1598,59839.0573,4,-0.993328,2.143669,0
1598,59839.0684,5,2.065766,5.240333,0
1598,59842.0207,2,-0.536313,1.040036,0
1598,59842.0285,1,1.128363,1.050197,0
1598,59842.0362,3,0.894296,1.607508,0
1598,59842.0473,4,-0.595140,2.323948,0
1598,59842.0585,5,-5.577688,5.271749,0
1598,59851.1114,0,-1.905870,1.855746,0
1598,59854.0796,2,1.159865,1.115164,0
1598,59854.0873,1,-0.609335,1.199027,0
1598,59854.0950,3,-1.401326,1.483381,0
1598,59854.1061,4,-1.635103,2.198687,0
1598,59854.1172,5,2.306511,5.242692,0
1598,59857.0453,2,2.056263,1.784068,0
1598,59857.0531,1,0.690789,2.466765,0
1598,59857.0608,3,-1.706096,1.895273,0
1598,59857.0719,4,-0.002621,2.449814,0
1598,59857.0830,5,-2.704365,5.457162,0
1598,59864.0162,2,-0.671017,0.855948,0
1598,59864.0239,1,0.071711,0.888042,0
1598,59864.0316,3,3.017738,1.412527,0
1598,59864.0428,4,-1.467626,2.342951,0
1598,59864.0539,5,6.915010,5.938670,0
1598,59867.0178,2,-0.044620,1.318386,0
1598,59867.0255,1,-1.376808,1.316480,0
1598,59867.0332,3,1.795835,2.196595,0
1598,59867.0443,4,1.621425,3.241144,0
1598,59867.0554,5,1.139593,9.491119,0
1598,59870.0194,2,1.013426,0.934393,0
1598,59870.0272,1,-0.666217,0.930217,0
1598,59870.0349,3,-1.012306,1.508348,0
1598,59870.0459,4,3.103008,2.539676,0
1598,59870.0571,5,-2.880968,5.931855,0
1598,59873.0212,2,-0.312759,0.743951,0
1598,59873.0289,1,1.016393,0.765067,0
1598,59873.0366,3,-0.887670,1.239029,0
1598,59873.0477,4,-0.446601,1.894716,0
1598,59873.0588,5,-2.216916,4.818914,0
1598,59874.0599,0,-0.805526,1.605962,0
1598,59875.0311,0,-1.034095,1.333190,0
1598,59876.0231,0,2.577796,2.158856,0
1598,59877.0238,0,-2.888501,1.614015,0
1598,59878.0246,0,-1.569855,1.646332,0
1598,59879.0248,0,-4.435451,1.688844,0
1598,59880.0258,0,1.165538,1.372796,0
1598,59884.0823,2,0.447845,1.098897,0
1598,59884.0900,1,-1.506847,1.509447,0
1598,59884.0976,3,-0.208882,1.530360,0
1598,59884.1085,4,0.530919,2.016480,0
1598,59884.1195,5,-1.263775,4.901042,0
1598,59887.0298,2,-3.254089,1.886249,0
1598,59887.0375,1,2.483592,2.979177,0
1598,59887.0451,3,0.937541,2.290091,0
1598,59887.0562,4,-1.045438,2.266303,0
1598,59887.0673,5,2.240678,5.372337,0
1598,60118.4163,0,-1.604979,1.574717,0
1598,60124.2541,2,-1.692290,2.296466,0
1598,60124.2618,1,1.844974,2.963784,0
1598,60124.2695,3,2.523226,2.515841,0
1598,60124.2807,4,-3.556832,2.989317,0
1598,60124.2918,5,-3.633781,6.710470,0
1598,60140.2290,0,0.189581,1.895497,0
1598,60141.2225,0,1.654721,3.585604,0
1598,60142.2202,0,1.332395,3.125284,0
1598,60143.2212,0,-2.591623,2.454296,0
1598,60144.2186,0,-0.857367,1.949618,0
1598,60145.2123,0,1.359842,2.455100,0
1598,60153.2274,2,1.073037,1.391630,0
1598,60153.2351,1,-3.504384,1.903664,0
1598,60153.2428,3,0.548360,1.655597,0
1598,60153.2539,4,-2.217900,2.078271,0
1598,60153.2650,5,8.974670,5.292573,0
1598,60162.1477,2,-0.904867,1.897304,0
1598,60162.1554,1,-2.680612,2.618778,0
1598,60162.1631,3,-1.543590,2.781047,0
1598,60162.1742,4,0.828392,3.154588,0
1598,60162.1853,5,-7.084779,8.011235,0
1598,60165.1369,2,1.628825,0.854405,0
1598,60165.1446,1,0.803224,0.717175,0
1598,60165.1524,3,-0.503300,1.372422,0
1598,60165.1635,4,-1.073488,2.189979,0
1598,60165.1746,5,7.298403,5.656503,0
1598,60168.1260,2,-0.343956,0.886353,0
1598,60168.1337,1,-1.115430,0.863262,0
1598,60168.1414,3,-3.270371,1.668546,0
1598,60168.1525,4,2.162973,2.388251,0
1598,60168.1637,5,0.747849,5.428082,0
1598,60176.1332,0,1.437984,2.403582,0
1598,60177.1370,0,-0.037269,2.828429,0
1598,60181.3147,2,-1.016521,1.268112,0
1598,60181.3223,1,-1.064767,1.248553,0
1598,60181.3299,3,2.027509,2.224727,0
1598,60181.3409,4,0.408777,4.033450,0
1598,60181.3518,5,-5.308268,8.783973,0
1598,60184.3625,2,-2.290058,2.150766,0
1598,60184.3701,1,-3.270432,2.587578,0
1598,60184.3777,3,4.606163,2.501861,0
1598,60184.3887,4,0.902816,2.903716,0
1598,60184.3996,5,8.191211,6.922823,0
1598,60194.1575,2,0.218695,1.074265,0
1598,60194.1652,1,0.694121,1.065475,0
1598,60194.1729,3,5.276099,1.798677,0
1598,60194.1839,4,3.412306,3.153137,0
1598,60194.1926,5,-2.271710,11.316125,0
1598,60197.1181,2,-0.629526,1.105399,0
1598,60197.1258,1,-2.050557,0.918055,0
1598,60197.1335,3,-0.942957,1.343863,0
1598,60197.1446,4,0.802223,2.046654,0
1598,60197.1557,5,-0.507193,5.002766,0
1598,60198.1077,0,2.682788,2.487340,0
1598,60199.0914,0,0.280168,3.169047,0
1598,60200.0650,0,-4.425051,2.553839,0
1598,60201.0680,0,3.771732,2.927816,0
1598,60202.0552,0,0.398553,2.105281,0
1598,60206.1107,0,0.247072,1.570585,0
1598,60207.1469,0,3.040869,2.863850,0
1598,60208.0229,2,-1.906421,1.433369,0
1598,60208.0307,1,0.470477,1.358135,0
1598,60208.0384,3,-0.958928,1.841291,0
1598,60208.0495,4,2.835295,2.737317,0
1598,60208.0606,5,-5.660680,7.437523,0
1598,60211.0124,2,0.772731,2.266479,0
1598,60211.0202,1,0.802016,3.067078,0
1598,60211.0279,3,-0.004809,2.613966,0
1598,60211.0390,4,1.202535,3.482920,0
1598,60211.0502,5,-12.501609,9.199648,0
1598,60221.0153,2,-0.149990,1.004235,0
1598,60221.0230,1,-1.589563,0.892382,0
1598,60221.0308,3,1.942725,1.373376,0
1598,60221.0419,4,-2.159810,2.180962,0
1598,60221.0530,5,-1.787776,5.676836,0
1598,60224.0140,2,-0.128728,1.154512,0
1598,60224.0217,1,-1.059672,1.055583,0
1598,60224.0294,3,-2.992055,1.906931,0
1598,60224.0405,4,5.896170,2.576272,0
1598,60224.0516,5,-1.960699,5.877332,0
1598,60227.0151,2,-0.973565,1.061771,0
1598,60227.0228,1,-1.508823,1.008066,0
1598,60227.0305,3,2.838316,1.608330,0
1598,60227.0416,4,0.622100,2.235472,0
1598,60227.0527,5,-2.080242,5.606301,0
1598,60228.0187,0,-1.359823,2.747000,0
1598,60229.0162,0,1.963313,2.768660,0
1598,60234.0265,0,1.702430,2.292196,0
1598,60237.2206,2,0.669412,0.927599,0
1598,60237.2283,1,0.187726,0.877944,0
1598,60237.2359,3,-1.227620,1.523895,0
1598,60237.2468,4,1.103172,2.517545,0
1598,60237.2578,5,10.062485,7.071018,0
1598,60240.0223,2,0.166992,2.012257,0
1598,60240.0300,1,-1.289509,2.674768,0
1598,60240.0377,3,-1.701004,2.660109,0
1598,60240.0488,4,0.010910,3.024437,0
1598,60240.0598,5,-6.269460,5.828458,0
1598,60249.0338,2,-0.290008,0.872497,0
1598,60249.0415,1,0.660571,0.781306,0
1598,60249.0492,3,-2.435699,1.293353,0
1598,60249.0602,4,-4.613480,2.124667,0
1598,60249.0712,5,5.750594,5.198338,0
1598,60260.0423,0,4.148745,2.694545,0
1598,60261.0361,0,3.245886,1.951007,0
1598,60262.0367,0,-1.804371,1.855111,0
1598,60263.0373,0,-1.401378,2.223057,0
1598,60264.0465,0,1.616758,1.950248,0
1598,60490.2647,2,0.713347,1.493078,0
1598,60490.2725,1,1.677475,1.814766,0
1598,60490.2802,3,-1.121293,2.082826,0
1598,60490.2913,4,0.368297,2.968196,0
1598,60490.3024,5,14.389374,7.133211,0
1598,60493.2372,2,-3.192604,1.062683,0
1598,60493.2450,1,-1.306423,0.990885,0
1598,60493.2527,3,0.911748,1.678058,0
1598,60493.2639,4,-5.226799,2.557143,0
1598,60493.2750,5,-12.818940,6.195278,0
1598,60499.2467,0,-0.002941,2.634196,0
1598,60500.2437,0,1.463100,2.110119,0
1598,60501.2385,0,-2.754017,2.330509,0
1598,60502.2355,0,2.109878,2.669197,0
1598,60508.2638,2,2.742146,2.454384,0
1598,60508.2715,1,-0.743518,3.525113,0
1598,60508.2792,3,1.347270,2.692102,0
1598,60508.2903,4,4.390479,3.294956,0
1598,60508.3014,5,11.109277,7.452022,0
1598,60524.2390,0,-2.622162,2.108208,0
1598,60525.1736,0,-2.829839,2.971074,0
1598,60532.3489,2,0.281042,0.870469,0
1598,60532.3565,1,-0.395008,0.854377,0
1598,60532.3641,3,0.770444,1.471179,0
1598,60532.3751,4,4.135455,2.334064,0
1598,60532.3860,5,-4.880210,5.993752,0
1598,60535.1253,2,3.736243,1.909010,0
1598,60535.1330,1,-2.118567,2.472537,0
1598,60535.1408,3,0.556631,2.406955,0
1598,60535.1519,4,1.191219,3.311795,0
1598,60535.1630,5,9.408860,7.799955,0
1598,60538.2351,2,-1.937176,1.813399,0
1598,60538.2428,1,5.345282,2.629305,0
1598,60538.2505,3,-1.482591,1.981863,0
1598,60538.2615,4,-2.335602,2.326264,0
1598,60538.2725,5,-3.977809,5.131492,0
1598,60546.3406,2,-2.451661,1.912672,0
1598,60546.3482,1,3.747901,2.863180,0
1598,60546.3558,3,3.277516,2.317981,0
1598,60546.3668,4,0.810989,3.136984,0
1598,60546.3777,5,-13.854152,7.672959,0
1598,60549.0879,2,0.058658,1.116523,0
1598,60549.0956,1,-1.470040,1.043298,0
1598,60549.1034,3,0.201966,1.752364,0
1598,60549.1145,4,-2.445315,2.658470,0
1598,60549.1256,5,1.725831,6.466792,0
1598,60554.0964,0,2.645605,2.522462,0
1598,60555.0951,0,1.525458,2.043256,0
1598,60556.0879,0,-2.231096,2.514880,0
1598,60557.0831,0,0.641889,1.831204,0
1598,60558.1093,0,-4.920725,2.321232,0
1598,60559.1097,0,-0.858891,2.001674,0
1598,60560.1065,0,1.367556,2.857594,0
1598,60567.2821,2,0.111051,1.708695,0
1598,60567.2897,1,0.312923,2.338867,0
1598,60567.2973,3,1.933633,1.943498,0
1598,60567.3083,4,0.492509,2.389756,0
1598,60567.3192,5,-5.623159,5.456898,0
1598,60574.1118,2,1.222840,1.560487,0
1598,60574.1195,1,1.889629,2.218859,0
1598,60574.1272,3,-1.069652,1.996562,0
1598,60574.1383,4,-0.296849,2.535306,0
1598,60574.1493,5,9.864697,5.764199,0
1598,60577.0186,2,-0.401458,1.479086,0
1598,60577.0263,1,0.679541,1.414247,0
1598,60577.0340,3,0.696892,2.344890,0
1598,60577.0451,4,2.509358,3.534334,0
1598,60577.0563,5,-5.401152,8.557468,0
1598,60580.0095,2,-0.965285,1.460040,0
1598,60580.0173,1,-1.513291,1.401496,0
1598,60580.0250,3,3.854950,2.322898,0
1598,60580.0361,4,1.809648,3.495481,0
1598,60580.0472,5,-6.288132,8.462203,0
1598,60582.0840,0,-0.400074,2.075836,0
1598,60583.0169,0,0.721659,2.978354,0
1598,60584.0117,0,1.683435,2.310371,0
1598,60585.0117,0,-2.846417,1.868729,0
1598,60586.0123,0,0.361674,1.803213,0
1598,60587.0127,0,0.708676,2.108408,0
1598,60588.0131,0,-1.965193,1.669486,0
1598,60593.0636,2,-1.219365,0.957591,0
1598,60593.0713,1,1.333681,1.138637,0
1598,60593.0790,3,-2.525426,1.356200,0
1598,60593.0901,4,2.078243,1.986759,0
1598,60593.1012,5,-6.674354,4.835660,0
1598,60596.0304,2,0.390767,2.596807,0
1598,60596.0381,1,-2.661524,3.665984,0
1598,60596.0458,3,-1.120963,2.828041,0
1598,60596.0569,4,5.892931,3.412245,0
1598,60596.0680,5,-9.167924,7.471880,0
1598,60603.0208,2,0.947106,0.717140,0
1598,60603.0286,1,-1.398994,0.670701,0
1598,60603.0363,3,-0.091531,1.175872,0
1598,60603.0473,4,2.053384,1.833014,0
1598,60603.0584,5,-2.378835,4.562383,0
1598,60606.0225,2,1.066844,1.032751,0
1598,60606.0303,1,-0.270392,0.995191,0
1598,60606.0379,3,-0.794751,1.665337,0
1598,60606.0490,4,-2.712964,2.562253,0
1598,60606.0601,5,1.091205,6.358065,0
1598,60609.0247,2,35.497131,0.799312,1
1598,60609.0323,1,23.969347,0.762288,1
1598,60609.0400,3,33.559059,1.256576,1
1598,60609.0510,4,2.569957,1.913039,0
1598,60609.0621,5,55.307186,4.808606,1
1598,60612.0266,0,57.783978,1.574732,1
1598,60613.0269,0,91.083054,1.868193,1
1598,60614.0276,0,130.969772,2.243897,1
1598,60615.0375,0,172.203339,2.618397,1
1598,60616.0290,0,220.842392,2.956663,1
1598,60617.0295,0,276.159576,3.071430,1
1598,60621.1734,2,1058.396851,5.600827,1
1598,60621.1810,1,1225.913818,7.150394,1
1598,60621.1886,3,898.605591,4.836130,1
1598,60621.1996,4,679.208069,4.287095,1
1598,60621.2105,5,571.747742,7.610764,1
1598,60624.1760,2,1289.851440,6.906612,1
1598,60624.1836,1,1448.715698,8.624741,1
1598,60624.1913,3,1002.724548,5.524883,1
1598,60624.2022,4,737.409363,4.777221,1
1598,60624.2132,5,653.044312,8.276630,1
1632,59750.4229,2,-0.470164,1.521789,0
1632,59750.4306,1,3.631208,2.140205,0
1632,59750.4383,3,7.900053,2.323994,0
1632,59750.4450,4,17.082548,10.393328,0
1632,59752.4070,2,-0.395424,1.076240,0
1632,59752.4147,1,1.199788,1.125433,0
1632,59752.4224,3,6.093955,1.476641,0
1632,59752.4334,4,11.917011,2.368002,0
1632,59752.4435,5,34.559826,9.541461,0
1632,59767.2968,2,0.477116,0.891199,0
1632,59767.3045,1,-0.016843,0.771900,0
1632,59767.3122,3,2.303503,1.349553,0
1632,59767.3233,4,13.469202,2.159659,1
1632,59767.3343,5,16.413616,5.021657,1
1632,59770.2179,2,1.881045,2.057283,0
1632,59770.2256,1,5.108418,2.804511,0
1632,59770.2334,3,3.776408,2.160554,0
1632,59770.2445,4,6.455991,2.686464,1
1632,59770.2557,5,29.175066,6.326410,0
1632,59779.3188,2,4.109369,2.345387,0
1632,59779.3265,1,-0.109190,2.851579,0
1632,59779.3342,3,5.707812,2.269485,0
1632,59779.3452,4,9.554533,2.991484,0
